r;theta;x;y
0.730292;3.705641;-0.617168;-0.390422
0.859928;2.689147;-0.773403;0.375932
0.401091;1.209105;0.141929;0.375140
0.104635;2.175038;-0.059447;0.086108
0.532038;5.194108;0.246495;-0.471492
0.529715;5.222986;0.258871;-0.462151
0.283572;2.110748;-0.145783;0.243229
0.730850;5.776924;0.639175;-0.354397
0.501666;0.396727;0.462702;0.193844
0.514500;1.921002;-0.176520;0.483271
0.062258;1.932752;-0.022046;0.058224
0.037472;4.975812;0.009757;-0.036179
0.293325;4.580090;-0.038693;-0.290762
0.280947;3.041238;-0.279533;0.028147
0.966143;1.224279;0.328126;0.908717
0.716116;4.375830;-0.236491;-0.675940
0.784621;0.580541;0.656073;0.430346
0.640778;1.166863;0.251850;0.589210
0.284832;4.683574;-0.008206;-0.284714
0.531881;2.093696;-0.265618;0.460808
0.088434;3.631354;-0.078038;-0.041601
0.680838;5.581718;0.520090;-0.439371
0.913884;5.831047;0.822053;-0.399266
0.807784;5.855313;0.734963;-0.335178
0.991182;2.024976;-0.434857;0.890697
0.237639;3.580109;-0.215154;-0.100901
0.146244;1.728573;-0.022978;0.144428
0.361717;2.761900;-0.335955;0.134065
0.520407;0.999127;0.281559;0.437662
0.923598;0.018234;0.923444;0.016840
0.353867;0.980592;0.196938;0.294002
0.215689;4.114481;-0.121414;-0.178270
0.764814;5.381347;0.474314;-0.599972
0.840553;0.311935;0.799989;0.257966
0.118234;5.584407;0.090523;-0.076058
0.899220;1.298533;0.241811;0.866097
0.983086;3.644618;-0.861309;-0.473925
0.095027;2.596985;-0.081280;0.049232
0.024451;2.633679;-0.021364;0.011892
0.345225;0.098225;0.343561;0.033855
0.741448;3.662249;-0.643201;-0.368833
0.585426;5.577540;0.445622;-0.379664
0.857976;2.912225;-0.835506;0.195071
0.327263;2.377457;-0.236278;0.226438
0.138864;4.820542;0.014989;-0.138053
0.897638;3.095920;-0.896702;0.040983
0.923279;0.712061;0.698938;0.603266
0.147571;1.284566;0.041665;0.141567
0.969796;3.169716;-0.969413;-0.027271
0.770444;0.553109;0.655567;0.404741
0.909614;4.207623;-0.439892;-0.796174
0.811050;2.570156;-0.682194;0.438649
0.766075;2.654200;-0.676871;0.358771
0.822376;4.967028;0.207153;-0.795858
0.841593;4.297404;-0.339311;-0.770160
0.322512;0.624505;0.261639;0.188571
0.266818;2.665893;-0.237194;0.122192
0.987086;4.028446;-0.623695;-0.765078
0.887786;5.219448;0.431117;-0.776081
0.535883;0.167447;0.528388;0.089313
0.597914;2.723893;-0.546508;0.242549
0.035733;0.235902;0.034743;0.008352
0.546849;4.396068;-0.170109;-0.519718
0.758343;3.246176;-0.754199;-0.079166
0.720485;3.322467;-0.708732;-0.129608
0.121027;0.920179;0.073303;0.096302
0.198451;2.817569;-0.188124;0.063184
0.555504;3.021452;-0.551500;0.066578
0.387211;5.618626;0.304808;-0.238798
0.787758;1.437618;0.104602;0.780782
0.578186;0.692847;0.444874;0.369305
0.844550;5.309317;0.474725;-0.698499
0.534561;5.225323;0.262328;-0.465767
0.002503;5.898020;0.002320;-0.000940
0.178690;3.382779;-0.173518;-0.042681
0.481701;1.840697;-0.128439;0.464262
0.971908;0.212284;0.950091;0.204774
0.846854;0.220596;0.826332;0.185301
0.249794;3.802565;-0.197186;-0.153345
0.068107;6.096443;0.066923;-0.012645
0.133984;4.432699;-0.036987;-0.128778
0.633083;5.333086;0.368203;-0.514996
0.153916;4.429262;-0.042998;-0.147788
0.846018;3.400008;-0.817927;-0.216199
0.599172;3.982132;-0.399684;-0.446385
0.286284;1.114373;0.126177;0.256978
0.744047;0.822054;0.506486;0.545048
0.538714;4.994881;0.150166;-0.517361
0.478823;0.361723;0.447838;0.169449
0.250011;1.092426;0.115088;0.221946
0.595956;1.558632;0.007249;0.595912
0.466821;0.529145;0.402978;0.235649
0.798202;5.215214;0.384656;-0.699404
0.119326;0.301568;0.113941;0.035442
0.951576;4.422012;-0.272449;-0.911739
0.534628;3.781925;-0.428717;-0.319420
0.409271;1.053759;0.202305;0.355774
0.450700;0.499765;0.395577;0.215984
0.389002;5.108670;0.150151;-0.358856
0.137020;6.208881;0.136642;-0.010172
0.446847;2.659698;-0.395959;0.207095
0.681884;4.443758;-0.180980;-0.657428
0.070491;4.630400;-0.005773;-0.070254
0.502206;0.412592;0.460063;0.201377
0.794521;1.687469;-0.092489;0.789119
0.239531;5.697775;0.199646;-0.132351
0.516633;1.399291;0.088172;0.509053
0.991046;1.978167;-0.392649;0.909945
0.052732;3.937823;-0.036881;-0.037689
0.879183;0.027068;0.878861;0.023795
0.330509;2.600051;-0.283218;0.170363
0.606221;1.609325;-0.023351;0.605771
0.097874;3.601981;-0.087683;-0.043485
0.335672;3.059138;-0.334532;0.027646
0.386343;2.970012;-0.380670;0.065964
0.991403;2.196237;-0.580422;0.803735
0.895997;4.230393;-0.415338;-0.793918
0.056788;3.033773;-0.056458;0.006111
0.926591;3.512263;-0.863661;-0.335649
0.548506;4.530880;-0.099013;-0.539495
0.343915;1.912533;-0.115254;0.324028
0.627941;5.406983;0.401928;-0.482456
0.527093;0.850360;0.347730;0.396120
0.691735;0.604298;0.569230;0.393033
0.278415;3.587190;-0.251229;-0.119996
0.100486;0.787132;0.070931;0.071177
0.501082;1.401521;0.084416;0.493920
0.381409;3.763358;-0.310029;-0.222160
0.312684;4.505553;-0.064214;-0.306019
0.602186;4.392116;-0.189583;-0.571565
0.706126;3.729630;-0.587519;-0.391709
0.564922;0.744400;0.415497;0.382752
0.266877;3.906319;-0.192571;-0.184770
0.601315;1.215595;0.209125;0.563779
0.697057;4.185689;-0.350399;-0.602585
0.430932;0.257435;0.416731;0.109716
0.970562;3.614252;-0.864150;-0.441854
0.417873;0.088009;0.416256;0.036729
0.226917;0.688687;0.175198;0.144211
0.110185;3.175101;-0.110123;-0.003691
0.196879;4.568020;-0.028325;-0.194831
0.146961;1.346575;0.032676;0.143282
0.950082;3.319847;-0.935028;-0.168461
0.813271;1.651008;-0.065164;0.810656
0.761804;5.854729;0.692943;-0.316505
0.478145;2.940091;-0.468471;0.095696
0.525398;0.270598;0.506279;0.140443
0.586405;1.939167;-0.211162;0.547066
0.664778;4.423815;-0.189186;-0.637290
0.018448;5.517812;0.013303;-0.012781
0.370245;2.823544;-0.351676;0.115781
0.919159;5.385689;0.573159;-0.718569
0.540959;5.361970;0.327201;-0.430786
0.871166;4.824707;0.097642;-0.865677
0.479345;6.166010;0.476058;-0.056039
0.273209;4.248841;-0.122158;-0.244378
0.708374;2.640012;-0.621119;0.340595
0.890538;4.137201;-0.484446;-0.747242
0.464893;1.383312;0.086650;0.456746
0.437574;4.668715;-0.019105;-0.437157
0.151970;2.714789;-0.138337;0.062910
0.210979;1.217185;0.073059;0.197925
0.991491;1.971261;-0.386530;0.913044
0.502349;1.084610;0.234726;0.444137
0.017808;3.272264;-0.017656;-0.002320
0.050808;5.682544;0.041915;-0.028715
0.486530;6.094489;0.477894;-0.091263
0.761564;0.172718;0.750233;0.130883
0.823352;3.975566;-0.553242;-0.609780
0.795366;1.901901;-0.258564;0.752165
0.614082;3.675205;-0.528709;-0.312351
0.495274;5.270393;0.262244;-0.420148
0.521450;5.668464;0.425990;-0.300736
0.013617;3.158532;-0.013615;-0.000231
0.638678;2.834923;-0.608880;0.192808
0.245745;1.928938;-0.086142;0.230152
0.399616;2.869688;-0.384935;0.107324
0.500721;2.457398;-0.388023;0.316480
0.286813;3.263625;-0.284680;-0.034914
0.563729;5.158332;0.243141;-0.508599
0.040220;3.861250;-0.030247;-0.026510
0.725379;0.270818;0.698941;0.194053
0.100857;0.020709;0.100835;0.002089
0.070592;2.768133;-0.065726;0.025755
0.636027;5.440975;0.423476;-0.474550
0.743259;4.815817;0.076737;-0.739287
0.967237;4.743082;0.029683;-0.966781
0.605270;3.070517;-0.603742;0.042984
0.173402;0.849738;0.114477;0.130244
0.991384;5.102449;0.376968;-0.916917
0.586432;1.489925;0.047374;0.584515
0.119080;3.156672;-0.119066;-0.001796
0.210206;0.855481;0.137865;0.158682
0.893507;0.084019;0.890355;0.074983
0.655576;2.872899;-0.632053;0.174037
0.834346;1.332965;0.196568;0.810860
0.071774;0.478006;0.063729;0.033017
0.255251;1.084673;0.119254;0.225680
0.079373;5.291667;0.043450;-0.066424
0.613193;4.494991;-0.132259;-0.598760
0.224505;5.483996;0.156545;-0.160923
0.998214;1.204751;0.357287;0.932082
0.144042;0.752952;0.105104;0.098495
0.196782;1.994560;-0.080916;0.179376
0.255076;4.426617;-0.071905;-0.244731
0.129524;2.248501;-0.081212;0.100901
0.458000;4.806367;0.042978;-0.455979
0.860260;4.198462;-0.422904;-0.749132
0.901111;4.736064;0.021332;-0.900858
0.197930;0.458918;0.177451;0.087679
0.727356;0.202796;0.712450;0.146496
0.285188;5.021082;0.086644;-0.271708
0.108354;0.356828;0.101529;0.037849
0.488114;1.179524;0.186150;0.451225
0.415338;3.880866;-0.306917;-0.279834
0.419480;4.020252;-0.267705;-0.322951
0.006816;5.868784;0.006239;-0.002744
0.831585;0.947875;0.485155;0.675395
0.053882;3.422577;-0.051769;-0.014942
0.468303;5.185582;0.213420;-0.416845
0.249238;0.717414;0.187803;0.163859
0.183171;4.443708;-0.048625;-0.176599
0.395489;3.517227;-0.367914;-0.145090
0.891797;1.863593;-0.257400;0.853843
0.829904;0.563771;0.701473;0.443482
0.885991;3.501368;-0.829266;-0.311925
0.122004;4.319885;-0.046667;-0.112726
0.356391;4.691717;-0.007367;-0.356315
0.260674;2.267331;-0.167239;0.199955
0.450789;4.247509;-0.202096;-0.402949
0.978516;5.468062;0.671045;-0.712174
0.315855;3.152180;-0.315837;-0.003344
0.804315;4.170735;-0.414668;-0.689183
0.652544;2.353367;-0.460112;0.462721
0.208513;4.003640;-0.135718;-0.158298
0.199861;6.120470;0.197221;-0.032377
0.267731;2.406661;-0.198623;0.179523
0.681342;4.167134;-0.353368;-0.582544
0.459168;0.562289;0.388473;0.244793
0.476172;1.816293;-0.115728;0.461895
0.179218;5.519879;0.129495;-0.123896
0.846333;5.136969;0.348637;-0.771189
0.566047;4.518088;-0.109293;-0.555396
0.080636;5.194448;0.037383;-0.071447
0.079933;3.339048;-0.078380;-0.015681
0.502734;3.611581;-0.448224;-0.227676
0.401695;2.104503;-0.204353;0.345830
0.076486;4.538741;-0.013215;-0.075336
0.515087;1.541781;0.014944;0.514870
0.096913;4.546513;-0.016002;-0.095583
0.398934;1.864686;-0.115562;0.381829
0.214055;1.149930;0.087453;0.195376
0.196158;2.587095;-0.166767;0.103280
0.846238;4.117541;-0.474217;-0.700883
0.501240;5.270097;0.265278;-0.425287
0.460751;4.275450;-0.194975;-0.417464
0.717278;1.929466;-0.251785;0.671634
0.014385;5.024525;0.004418;-0.013690
0.026160;0.597041;0.021634;0.014707
0.626400;3.910937;-0.449985;-0.435764
0.626448;4.055708;-0.382441;-0.496161
0.197247;3.421163;-0.189589;-0.054429
0.496780;4.964251;0.123801;-0.481107
0.266858;0.074563;0.266117;0.019879
0.551820;5.529976;0.402551;-0.377436
0.251819;2.934914;-0.246460;0.051676
0.176897;2.927179;-0.172846;0.037639
0.650123;5.588315;0.499384;-0.416264
0.877624;0.079878;0.874826;0.070028
0.061087;2.380479;-0.044231;0.042133
0.851476;3.278805;-0.843473;-0.116467
0.575676;0.534737;0.495313;0.293373
0.828923;0.668613;0.650441;0.513848
0.884784;2.333795;-0.611467;0.639493
0.201435;0.173014;0.198428;0.034677
0.993881;2.162892;-0.554686;0.824695
0.189375;4.445228;-0.049994;-0.182657
0.888731;4.311239;-0.347029;-0.818177
0.013917;4.221930;-0.006555;-0.012276
0.698023;3.554631;-0.639323;-0.280182
0.552065;2.929183;-0.539658;0.116384
0.549195;4.580203;-0.072384;-0.544404
0.932069;1.252358;0.291815;0.885210
0.134722;2.048607;-0.061950;0.119634
0.212032;1.230304;0.070808;0.199859
0.221263;3.643368;-0.193988;-0.106424
0.717648;5.007316;0.208598;-0.686662
0.664967;0.395357;0.613671;0.256104
0.903352;0.415337;0.826549;0.364501
0.434358;3.902738;-0.314495;-0.299599
0.093640;2.690705;-0.084282;0.040805
0.965375;5.022571;0.294663;-0.919305
0.135719;5.366506;0.082579;-0.107705
0.485522;0.940197;0.286278;0.392144
0.526048;4.397583;-0.162881;-0.500196
0.231726;3.735134;-0.192093;-0.129604
0.682444;4.906678;0.131759;-0.669604
0.323427;3.861099;-0.243259;-0.213143
0.496593;6.122977;0.490234;-0.079219
0.456911;4.452422;-0.117448;-0.441558
0.170311;4.261093;-0.074278;-0.153260
0.804838;2.540361;-0.663701;0.455264
0.475113;6.196207;0.473317;-0.041272
0.467234;5.622307;0.368860;-0.286793
0.568612;5.664876;0.463339;-0.329601
0.032310;1.122202;0.014013;0.029113
0.846184;6.268640;0.846094;-0.012308
0.977971;3.130635;-0.977912;0.010716
0.368144;6.156554;0.365196;-0.046494
0.647893;2.579524;-0.548218;0.345287
0.679743;2.487959;-0.539634;0.413335
0.005009;5.520023;0.003620;-0.003462
0.693245;5.307960;0.388897;-0.573888
0.493053;1.192787;0.181971;0.458244
0.819290;5.968800;0.779134;-0.253351
0.414816;3.179003;-0.414526;-0.015515
0.144491;1.380127;0.027383;0.141872
0.910265;3.893087;-0.665103;-0.621466
0.722163;2.371903;-0.518604;0.502562
0.030774;1.826993;-0.007798;0.029770
0.795445;0.396368;0.733773;0.307098
0.469380;4.031474;-0.295477;-0.364707
0.577122;2.810789;-0.545831;0.187451
0.139885;5.939282;0.131694;-0.047164
0.427197;1.910905;-0.142509;0.402726
0.872162;3.916266;-0.623290;-0.610062
0.216454;5.511428;0.155130;-0.150954
0.501832;5.715808;0.423202;-0.269696
0.238311;3.212197;-0.237717;-0.016812
0.099538;0.361924;0.093090;0.035244
0.977554;0.192931;0.959417;0.187433
0.079908;0.766831;0.057543;0.055445
0.766712;6.221441;0.765251;-0.047310
0.258001;3.071692;-0.257371;0.018020
0.884025;5.058769;0.300122;-0.831521
0.296002;4.269236;-0.126923;-0.267409
0.384564;4.809037;0.037110;-0.382769
0.321100;6.042452;0.311841;-0.076555
0.729086;6.140790;0.721707;-0.103468
0.423304;4.226290;-0.197759;-0.374269
0.281468;1.856468;-0.079318;0.270061
0.812280;3.128536;-0.812211;0.010605
0.688989;5.217966;0.333686;-0.602793
0.923973;5.826404;0.829244;-0.407529
0.858054;3.392059;-0.831280;-0.212674
0.501255;5.250280;0.256806;-0.430473
0.570569;3.651555;-0.497971;-0.278520
0.474005;2.119199;-0.247111;0.404496
0.087688;1.560486;0.000904;0.087683
0.342508;6.105459;0.337113;-0.060553
0.569839;0.973033;0.320703;0.471027
0.651184;5.996691;0.624642;-0.184019
0.920245;3.070191;-0.917900;0.065652
0.916090;1.041017;0.462940;0.790511
0.465974;5.376811;0.287321;-0.366849
0.354671;1.657467;-0.030701;0.353340
0.151213;1.048984;0.075372;0.131089
0.278068;2.240295;-0.172567;0.218042
0.513768;4.513796;-0.101361;-0.503670
0.283855;2.336233;-0.196669;0.204682
0.258257;1.894142;-0.082059;0.244874
0.723783;2.168817;-0.407496;0.598171
0.398977;4.487080;-0.089134;-0.388893
0.198812;3.057813;-0.198115;0.016637
0.962500;3.401214;-0.930244;-0.247088
0.458380;3.344785;-0.448950;-0.092500
0.696183;3.932746;-0.489434;-0.495101
0.003094;0.834288;0.002078;0.002292
0.630905;5.775404;0.551301;-0.306771
0.814816;0.608709;0.668465;0.465919
0.774931;1.064918;0.375513;0.677870
0.877025;2.780284;-0.820400;0.310027
0.852791;4.218813;-0.404033;-0.751006
0.799050;2.303158;-0.534267;0.594171
0.389838;3.765249;-0.316450;-0.227668
0.738382;4.072101;-0.441129;-0.592126
0.417072;2.903875;-0.405343;0.098214
0.993274;5.127394;0.400482;-0.908959
0.176307;1.206912;0.062749;0.164763
0.819068;4.116486;-0.459707;-0.677895
0.249758;4.987593;0.067870;-0.240360
0.703850;2.904679;-0.684189;0.165196
0.419716;4.441860;-0.112165;-0.404451
0.111427;3.562397;-0.101706;-0.045517
0.142481;5.819757;0.127453;-0.063692
0.663852;2.725420;-0.607187;0.268371
0.095731;0.359580;0.089608;0.033686
0.392612;5.959740;0.372253;-0.124786
0.728674;1.204248;0.261153;0.680268
0.315081;0.744639;0.231689;0.213532
0.307272;3.580260;-0.278179;-0.130509
0.766608;4.551194;-0.123039;-0.756670
0.548334;1.735629;-0.089975;0.540902
0.056747;1.514204;0.003210;0.056656
0.984672;5.502908;0.699825;-0.692694
0.896152;1.472973;0.087524;0.891868
0.669615;0.731074;0.498500;0.447081
0.213077;3.805619;-0.167802;-0.131318
0.823298;2.038919;-0.371482;0.734725
0.172657;3.029318;-0.171570;0.019344
0.250747;2.217091;-0.151008;0.200177
0.915895;5.421321;0.596269;-0.695217
0.410091;5.182742;0.185854;-0.365559
0.327704;4.116222;-0.183998;-0.271173
0.016522;0.999894;0.008928;0.013902
0.773630;5.278793;0.415131;-0.652817
0.728954;0.355572;0.683356;0.253768
0.080843;4.986587;0.021890;-0.077823
0.849177;0.864503;0.551131;0.646031
0.034633;5.239234;0.017414;-0.029937
0.013405;2.809445;-0.012672;0.004371
0.584633;1.252691;0.182854;0.555302
0.563491;5.012160;0.166400;-0.538362
0.321408;5.674602;0.263702;-0.183751
0.638566;0.065452;0.637199;0.041766
0.901625;2.548868;-0.747828;0.503668
0.879630;2.097780;-0.442391;0.760289
0.268496;5.064706;0.092651;-0.252004
0.158732;3.746035;-0.130608;-0.090208
0.461191;4.345489;-0.165440;-0.430496
0.271690;4.719759;0.002002;-0.271683
0.531752;3.248382;-0.528723;-0.056677
0.807764;3.849054;-0.613912;-0.524971
0.310636;1.088838;0.143984;0.275251
0.750186;2.169389;-0.422715;0.619751
0.007144;1.758940;-0.001336;0.007018
0.792406;0.679395;0.616455;0.497886
0.995668;5.480502;0.691770;-0.716107
0.905839;5.236583;0.453386;-0.784210
0.291743;3.420598;-0.280461;-0.080346
0.843845;1.214967;0.293968;0.790985
0.950070;1.506884;0.060680;0.948130
0.043592;4.617626;-0.004125;-0.043396
0.045901;1.271239;0.013545;0.043857
0.847471;3.186153;-0.846630;-0.037751
0.893930;0.748711;0.654864;0.608494
0.774618;2.674645;-0.691693;0.348704
0.636158;0.620364;0.517621;0.369819
0.554631;5.948882;0.523926;-0.181980
0.272028;1.915222;-0.091852;0.256052
0.808416;1.754089;-0.147349;0.794874
0.101113;0.736226;0.074926;0.067897
0.903653;3.852435;-0.684800;-0.589608
0.505776;5.086188;0.184687;-0.470850
0.446562;1.972110;-0.174439;0.411082
0.870249;5.069023;0.303823;-0.815491
0.023591;2.115373;-0.012221;0.020178
0.046588;0.422123;0.042499;0.019087
0.587942;0.581126;0.491429;0.322760
0.269508;2.735781;-0.247619;0.106392
0.115934;1.026911;0.059992;0.099205
0.070927;2.556653;-0.059135;0.039162
0.105473;1.403896;0.017522;0.104007
0.505638;4.147556;-0.270655;-0.427101
0.686583;4.886226;0.118753;-0.676235
0.481274;0.071320;0.480050;0.034296
0.573191;0.620395;0.466376;0.333229
0.128526;2.996106;-0.127168;0.018633
0.711873;0.946587;0.416058;0.577632
0.802689;0.995483;0.436741;0.673474
0.464525;1.189350;0.172925;0.431138
0.965196;3.066923;-0.962507;0.072004
0.525963;3.318376;-0.517766;-0.092498
0.555299;3.960022;-0.379474;-0.405409
0.136977;5.182415;0.062038;-0.122123
0.582023;1.589087;-0.010645;0.581926
0.504598;4.102606;-0.288978;-0.413655
0.659815;3.833189;-0.508208;-0.420809
0.392739;4.283914;-0.163177;-0.357235
0.786528;0.498395;0.690848;0.375973
0.459473;4.926985;0.097846;-0.448934
0.607026;3.449569;-0.578465;-0.184008
0.882893;4.621610;-0.080038;-0.879258
0.025861;3.737031;-0.021410;-0.014505
0.886206;2.167090;-0.497675;0.733267
0.753203;2.203708;-0.445516;0.607314
0.534194;1.474984;0.051104;0.531744
0.838847;3.622313;-0.743774;-0.387898
0.279239;5.720828;0.236236;-0.148885
0.206766;2.615162;-0.178771;0.103890
0.735306;4.956108;0.177439;-0.713576
0.185480;4.751697;0.007289;-0.185337
0.958091;2.272295;-0.618317;0.731862
0.882679;5.448665;0.592748;-0.654042
0.043453;4.204752;-0.021123;-0.037973
0.462857;0.121127;0.459466;0.055928
0.453361;0.439088;0.410355;0.192730
0.568295;2.112753;-0.293134;0.486859
0.321787;0.694342;0.247285;0.205905
0.447374;1.306859;0.116713;0.431882
0.455411;4.504598;-0.093951;-0.445615
0.075076;6.217872;0.074916;-0.004900
0.951680;2.703498;-0.861805;0.403717
0.082466;4.695242;-0.001414;-0.082454
0.340773;1.817305;-0.083155;0.330472
0.163487;3.722354;-0.136683;-0.089699
0.594374;5.436960;0.393959;-0.445058
0.348687;0.432396;0.316595;0.146116
0.226967;1.453722;0.026511;0.225413
0.452352;4.943434;0.103586;-0.440332
0.900574;5.750428;0.775763;-0.457411
0.806051;5.468181;0.552842;-0.586586
0.985092;5.596421;0.761773;-0.624586
0.722895;1.928178;-0.252885;0.677220
0.001206;1.069832;0.000579;0.001058
0.031224;2.869016;-0.030071;0.008406
0.887198;3.912238;-0.636530;-0.618021
0.962575;2.231976;-0.591068;0.759730
0.052927;0.283007;0.050822;0.014780
0.102501;2.473696;-0.080476;0.063483
0.850627;4.915587;0.171659;-0.833126
0.502484;6.040359;0.487742;-0.120821
0.647660;5.348072;0.384533;-0.521150
0.546523;2.456594;-0.423238;0.345770
0.082539;6.276123;0.082537;-0.000583
0.177751;3.138231;-0.177750;0.000597
0.914085;3.142560;-0.914085;-0.000885
0.886105;2.610852;-0.764206;0.448522
0.390852;3.826460;-0.302716;-0.247241
0.238761;2.463379;-0.185922;0.149799
0.779269;4.940708;0.176380;-0.759046
0.365029;4.187536;-0.182911;-0.315895
0.408990;5.302732;0.227663;-0.339768
0.538049;2.902316;-0.522720;0.127517
0.405350;4.024694;-0.257299;-0.313219
0.371971;1.608351;-0.013966;0.371709
0.422891;5.494363;0.298003;-0.300051
0.733683;3.687620;-0.627001;-0.380999
0.241979;1.760586;-0.045650;0.237634
0.977882;5.283342;0.528481;-0.822776
0.279082;0.977871;0.155948;0.231445
0.856688;4.458046;-0.215551;-0.829127
0.655788;4.667106;-0.029686;-0.655116
0.641402;3.537383;-0.591817;-0.247285
0.868146;5.530227;0.633460;-0.593638
0.955051;1.028978;0.492514;0.818262
0.666501;5.255457;0.344425;-0.570610
0.830235;3.718666;-0.695789;-0.452954
0.680389;5.558332;0.509337;-0.451115
0.053762;0.538714;0.046148;0.027582
0.525187;5.919295;0.490797;-0.186921
0.858069;2.918100;-0.836728;0.190180
0.332892;3.718088;-0.279089;-0.181456
0.051333;3.612027;-0.045757;-0.023268
0.388310;0.183563;0.381786;0.070880
0.932094;1.154504;0.376913;0.852488
0.701200;4.956064;0.169179;-0.680485
0.409617;5.487357;0.286606;-0.292648
0.047928;0.320562;0.045486;0.015102
0.436333;5.755863;0.377060;-0.219572
0.447534;5.703474;0.374416;-0.245151
