r;theta;x;y
0.443505;4.456883;-0.112089;-0.429107
0.802759;4.115279;-0.451355;-0.663853
0.237723;5.275570;0.126915;-0.201009
0.816136;1.902926;-0.266107;0.771534
0.818631;5.103247;0.311884;-0.756892
0.722743;2.929441;-0.706540;0.152184
0.302792;3.545124;-0.278472;-0.118897
0.748641;1.343854;0.168444;0.729445
0.753983;1.454960;0.087144;0.748931
0.905776;3.023821;-0.899502;0.106429
0.943448;3.360813;-0.920869;-0.205170
0.887347;4.427422;-0.249457;-0.851561
0.698317;4.849161;0.095213;-0.691796
0.657863;5.686685;0.544255;-0.369555
0.306850;0.951237;0.178181;0.249817
0.859448;5.071825;0.302308;-0.804525
0.927755;2.406919;-0.688440;0.621916
0.989204;2.724352;-0.904341;0.400865
0.859685;4.050160;-0.528600;-0.677968
0.858169;2.571180;-0.722302;0.463394
0.986490;4.870499;0.155325;-0.974185
0.625942;3.651775;-0.546231;-0.305670
0.925062;5.983270;0.883769;-0.273300
0.558060;2.665522;-0.496005;0.255753
0.428756;0.828520;0.289825;0.315964
0.649491;0.464491;0.580678;0.290951
0.816549;1.314599;0.206916;0.789898
0.543069;4.214466;-0.259371;-0.477128
0.705227;1.533474;0.026314;0.704736
0.758826;3.716517;-0.636832;-0.412628
0.628852;5.220196;0.305787;-0.549499
0.956588;4.853993;0.135005;-0.947014
0.854544;5.614567;0.670543;-0.529734
0.454017;2.948730;-0.445599;0.087021
0.233542;2.883586;-0.225812;0.059589
0.628389;0.174076;0.618892;0.108836
0.483840;4.942831;0.110513;-0.471050
0.353914;0.564494;0.299007;0.189340
0.505268;2.743785;-0.465813;0.195740
0.174428;6.003458;0.167648;-0.048158
0.754023;6.086000;0.739411;-0.147720
0.171482;4.722788;0.001783;-0.171473
0.833183;5.282167;0.449457;-0.701557
0.649929;1.203475;0.233400;0.606574
0.291107;3.233189;-0.289886;-0.026627
0.547169;3.017173;-0.542939;0.067903
0.587706;1.347461;0.130167;0.573109
0.876976;0.475285;0.779774;0.401297
0.790185;6.127476;0.780626;-0.122543
0.247590;4.265875;-0.106916;-0.223316
0.974939;2.866226;-0.938209;0.265086
0.472220;4.404268;-0.143210;-0.449981
0.871323;2.188107;-0.504360;0.710510
0.889271;0.091100;0.885583;0.080900
0.885966;2.121078;-0.463295;0.755177
0.984875;5.465347;0.673458;-0.718633
0.553351;3.240471;-0.550648;-0.054625
0.788348;0.002457;0.788345;0.001937
0.597009;3.520174;-0.554735;-0.220656
0.841596;2.771915;-0.784741;0.304081
0.273553;0.048236;0.273234;0.013190
0.661600;5.884712;0.609766;-0.256708
0.859351;1.299375;0.230393;0.827891
0.110571;2.280023;-0.072009;0.083909
0.835687;0.461984;0.748082;0.372486
0.747104;4.077033;-0.443379;-0.601315
0.727806;4.908154;0.141571;-0.713905
0.591474;5.059579;0.201253;-0.556182
0.803590;4.128028;-0.443314;-0.670246
0.579748;2.706118;-0.525640;0.244562
0.714792;1.923201;-0.246715;0.670865
0.903815;5.134154;0.369996;-0.824611
0.581529;2.754385;-0.538477;0.219588
0.577814;1.325432;0.140357;0.560508
0.717620;0.264849;0.692598;0.187847
0.410445;0.667036;0.322470;0.253926
0.752450;3.808735;-0.591119;-0.465574
0.206744;1.914267;-0.069622;0.194668
0.573875;0.345380;0.539986;0.194288
0.428830;0.174082;0.422348;0.074275
0.358465;4.662501;-0.017876;-0.358019
0.439247;1.096736;0.200517;0.390808
0.198920;0.371531;0.185348;0.072216
0.704386;4.306037;-0.278417;-0.647027
0.846243;5.229294;0.418207;-0.735684
0.795218;4.670964;-0.032932;-0.794535
0.809140;2.822740;-0.768356;0.253647
0.748688;6.238468;0.747939;-0.033468
0.635593;2.580850;-0.538259;0.338018
0.848637;5.773984;0.740973;-0.413694
0.984510;5.583546;0.753223;-0.633966
0.158493;3.364275;-0.154579;-0.035003
0.105740;0.426396;0.096273;0.043733
0.597041;2.139513;-0.321537;0.503063
0.799490;3.395138;-0.773930;-0.200542
0.940517;1.784638;-0.199593;0.919095
0.893737;0.487010;0.789827;0.418256
0.677189;5.267414;0.356855;-0.575534
0.808080;2.959990;-0.794791;0.145944
0.200035;5.563585;0.150440;-0.131840
0.550786;4.224720;-0.258081;-0.486579
0.793020;6.019744;0.765660;-0.206506
0.348766;4.434452;-0.095692;-0.335382
0.683599;3.302549;-0.674763;-0.109555
0.341350;4.422382;-0.097612;-0.327096
0.980269;3.783307;-0.785265;-0.586759
0.769736;3.156666;-0.769648;-0.011602
0.808656;3.792996;-0.643071;-0.490291
0.755158;0.065238;0.753551;0.049230
0.678632;1.316001;0.171048;0.656722
0.259015;2.168409;-0.145740;0.214123
0.702483;5.440321;0.467381;-0.524440
0.969008;2.943163;-0.949993;0.191020
0.469618;0.680601;0.364985;0.295512
0.969286;1.637115;-0.064235;0.967156
0.996892;4.770402;0.057800;-0.995215
0.670293;3.912376;-0.480845;-0.466992
0.483381;3.587265;-0.436165;-0.208369
0.573096;1.365437;0.116865;0.561054
0.782880;6.040102;0.759864;-0.188437
0.959771;0.566618;0.809779;0.515187
0.282482;0.188533;0.277476;0.052942
0.769792;4.610105;-0.078600;-0.765769
0.796040;1.023173;0.414466;0.679631
0.510349;3.836343;-0.392057;-0.326722
0.942679;2.058026;-0.441343;0.832982
0.687051;5.645298;0.551946;-0.409139
0.842468;2.582483;-0.714184;0.446871
0.939813;2.806353;-0.887495;0.309194
0.720650;2.130729;-0.382758;0.610600
0.840952;0.185241;0.826565;0.154889
0.313606;0.983281;0.173830;0.261021
0.807562;5.330391;0.467907;-0.658193
0.493738;3.122416;-0.493647;0.009467
0.256269;2.343817;-0.178953;0.183439
0.987224;3.161617;-0.987026;-0.019767
0.680596;0.341856;0.641213;0.228160
0.730201;0.350545;0.685794;0.250758
0.887766;4.292829;-0.361639;-0.810769
0.857313;0.305269;0.817676;0.257665
0.542032;0.879527;0.345554;0.417602
0.944713;4.811902;0.093856;-0.940039
0.744856;3.783954;-0.596393;-0.446234
0.832589;2.752400;-0.770325;0.315919
0.751819;4.579770;-0.099414;-0.745217
0.881575;1.711747;-0.123848;0.872832
0.870848;2.462223;-0.677493;0.547156
0.972255;5.823784;0.871449;-0.431109
0.490136;4.432216;-0.135533;-0.471024
0.969631;5.166406;0.425260;-0.871400
0.280070;5.747833;0.240885;-0.142876
0.570479;0.364437;0.533012;0.203332
0.984482;5.394988;0.621023;-0.763894
0.793817;1.719614;-0.117698;0.785043
0.241282;5.538521;0.177418;-0.163523
0.567689;2.211782;-0.339470;0.455007
0.146506;4.593675;-0.017352;-0.145475
0.796371;3.620836;-0.706655;-0.367213
0.921788;5.301519;0.512181;-0.766397
0.728481;2.607051;-0.626859;0.371122
0.298342;5.178664;0.134123;-0.266494
0.829071;2.285421;-0.543318;0.626230
0.464849;0.936132;0.275613;0.374330
0.539093;6.111466;0.531164;-0.092118
0.924337;1.450191;0.111210;0.917623
0.891588;2.822350;-0.846540;0.279823
0.381578;4.000680;-0.249220;-0.288949
0.712175;3.965683;-0.483727;-0.522687
0.703824;0.862926;0.457638;0.534729
0.951233;0.439427;0.860861;0.404675
0.137193;4.671341;-0.005630;-0.137078
0.968661;3.497466;-0.907968;-0.337491
0.688893;3.597193;-0.618624;-0.303114
0.805770;2.037423;-0.362497;0.719626
0.965726;1.130659;0.411460;0.873685
0.859762;0.135930;0.851831;0.116508
0.064498;5.924428;0.060392;-0.022646
0.620783;4.628182;-0.052213;-0.618583
0.303139;1.208533;0.107430;0.283464
0.842181;2.906878;-0.819089;0.195862
0.650499;0.129119;0.645084;0.083759
0.954901;0.534718;0.821608;0.486616
0.810727;5.877172;0.744818;-0.320196
0.846323;4.203445;-0.412375;-0.739059
0.767510;0.863674;0.498612;0.583488
0.859614;0.780661;0.610712;0.604952
0.938576;4.255231;-0.414287;-0.842194
0.825158;2.233660;-0.507783;0.650417
0.875274;2.074400;-0.422394;0.766608
0.824478;4.390250;-0.261026;-0.782067
0.162644;5.876707;0.149391;-0.064306
0.486535;3.436683;-0.465505;-0.141497
0.937129;3.908688;-0.674667;-0.650411
0.532506;3.056487;-0.530579;0.045265
0.902458;3.199298;-0.900956;-0.052047
0.682240;4.737101;0.016858;-0.682031
0.214677;5.614900;0.168496;-0.133022
0.915989;4.419373;-0.264575;-0.876947
0.910505;0.450190;0.819787;0.396194
0.942717;5.871285;0.863870;-0.377418
0.851739;0.904804;0.526239;0.669726
0.242260;3.810029;-0.190124;-0.150143
0.906226;4.646893;-0.059312;-0.904283
0.980756;0.651573;0.779830;0.594768
0.765558;0.992737;0.418301;0.641174
0.564609;0.809802;0.389378;0.408862
0.780807;3.490310;-0.733811;-0.266796
0.822100;0.026521;0.821811;0.021801
0.833030;2.989320;-0.823391;0.126358
0.700483;3.194189;-0.699514;-0.036826
0.708026;2.968673;-0.697467;0.121822
0.882415;3.439334;-0.843590;-0.258867
0.605077;0.842223;0.402864;0.451463
0.875845;4.470424;-0.209862;-0.850331
0.849733;4.120645;-0.473989;-0.705253
0.803700;2.811769;-0.760380;0.260299
0.894330;4.427290;-0.251533;-0.858229
0.232149;0.863454;0.150854;0.176454
0.980078;3.343459;-0.960177;-0.196504
0.491045;0.395740;0.453093;0.189293
0.454401;0.479156;0.403228;0.209492
0.438027;5.127953;0.176834;-0.400746
0.794833;5.452027;0.535734;-0.587153
0.905737;2.046434;-0.414742;0.805201
0.927272;5.198632;0.433322;-0.819797
0.591965;2.269078;-0.380576;0.453415
0.547601;0.811027;0.377162;0.397008
0.953165;1.145663;0.393125;0.868318
0.512955;1.206246;0.182884;0.479246
0.945425;6.190006;0.941323;-0.087967
0.603451;0.352581;0.566329;0.208384
0.974182;1.030310;0.501268;0.835321
0.526395;0.018366;0.526307;0.009667
0.904298;1.493168;0.070129;0.901575
0.731472;3.614289;-0.651261;-0.333031
0.548296;1.620327;-0.027146;0.547624
0.807151;3.094450;-0.806254;0.038037
0.768358;5.024067;0.235621;-0.731339
0.936251;2.580718;-0.792808;0.498017
0.353984;4.626944;-0.030209;-0.352693
0.868605;2.989087;-0.858523;0.131954
0.312308;3.585776;-0.282002;-0.134205
0.348079;3.282405;-0.344634;-0.048852
0.519022;5.658850;0.421110;-0.303398
0.845217;1.025491;0.438396;0.722634
0.634158;0.493513;0.558487;0.300415
0.857717;2.206573;-0.509315;0.690129
0.871135;0.080243;0.868332;0.069827
0.595071;0.584229;0.496371;0.328216
0.500416;2.547913;-0.414789;0.279940
0.817444;0.423468;0.745239;0.335908
0.423968;5.253120;0.218243;-0.363482
0.276127;4.838826;0.034820;-0.273923
0.797286;2.947851;-0.782369;0.153503
0.834991;1.742466;-0.142639;0.822717
0.453394;2.838014;-0.432661;0.135536
0.867785;5.148781;0.366789;-0.786458
0.733982;5.492817;0.516418;-0.521577
0.584693;5.077530;0.208783;-0.546146
0.880252;3.597809;-0.790225;-0.387799
0.698340;4.356459;-0.243345;-0.654570
0.409275;1.403400;0.068192;0.403554
0.211043;5.820636;0.188866;-0.094174
0.867457;5.749121;0.746660;-0.441567
0.731928;3.262544;-0.726580;-0.088312
0.566140;4.525691;-0.105085;-0.556302
0.765930;3.143252;-0.765928;-0.001271
0.745886;1.126236;0.320777;0.673386
0.519987;4.450776;-0.134489;-0.502294
0.805240;6.079591;0.788609;-0.162812
0.992817;2.326846;-0.681124;0.722326
0.967282;1.602759;-0.030912;0.966788
0.435642;6.224852;0.434901;-0.025398
0.803522;0.301605;0.767252;0.238689
0.893773;5.886358;0.824320;-0.345438
0.787789;5.044531;0.256873;-0.744733
0.793849;1.913041;-0.266418;0.747808
0.736595;4.239485;-0.335499;-0.655753
0.480472;1.853879;-0.134204;0.461348
0.767943;1.777658;-0.157727;0.751571
0.902388;2.680432;-0.808122;0.401552
0.056648;5.763597;0.049172;-0.028127
0.962740;0.476938;0.855303;0.441956
0.782881;4.483725;-0.177461;-0.762503
0.885590;1.641891;-0.062907;0.883353
0.444474;4.837770;0.055583;-0.440985
0.794760;4.081199;-0.468993;-0.641631
0.735795;2.122334;-0.385555;0.626691
0.800162;1.175220;0.308335;0.738369
0.621114;6.003219;0.596930;-0.171628
0.351974;3.284510;-0.348386;-0.050132
0.870807;4.738037;0.022332;-0.870520
0.909514;5.134801;0.372866;-0.829570
0.654841;3.609194;-0.584545;-0.295167
0.792865;0.116578;0.787483;0.092222
0.925929;6.027410;0.895806;-0.234256
0.980566;5.407020;0.627663;-0.753359
0.626856;2.542994;-0.517862;0.353225
0.967709;0.036775;0.967055;0.035580
0.344003;1.489643;0.027886;0.342871
0.885167;5.229162;0.437341;-0.769580
0.723458;5.852888;0.657508;-0.301784
0.694111;0.407062;0.637394;0.274808
0.518938;0.766857;0.373685;0.360078
0.501825;4.115983;-0.281861;-0.415189
0.770613;2.360681;-0.547345;0.542455
0.833173;2.212611;-0.498779;0.667380
0.360272;3.276009;-0.357022;-0.048281
0.828088;0.471025;0.737912;0.375786
0.782410;1.975214;-0.307865;0.719295
0.780943;2.950025;-0.766657;0.148690
0.523122;3.590105;-0.471382;-0.226839
0.920009;1.149565;0.376177;0.839588
0.987984;4.918968;0.202648;-0.966978
0.434525;3.837789;-0.333406;-0.278662
0.141287;6.109342;0.139157;-0.024438
0.665620;0.375144;0.619329;0.243887
0.950709;2.772091;-0.886543;0.343349
0.352834;4.332238;-0.130923;-0.327645
0.282124;2.364488;-0.201140;0.197830
0.927863;4.231336;-0.429334;-0.822558
0.518061;3.487834;-0.487316;-0.175811
0.736164;5.746193;0.632550;-0.376588
0.769969;1.430480;0.107685;0.762401
0.994737;1.288166;0.277415;0.955271
0.241630;0.727128;0.180518;0.160618
0.821297;5.330617;0.476017;-0.669281
0.451067;3.273200;-0.447166;-0.059193
0.177068;1.128297;0.075820;0.160013
0.905636;1.383338;0.168777;0.889770
0.553832;2.239899;-0.343532;0.434414
0.841932;4.711007;-0.001164;-0.841931
0.645133;3.849695;-0.490042;-0.419591
0.841026;3.397249;-0.813691;-0.212679
0.549723;4.944358;0.126378;-0.534999
0.658302;4.269274;-0.282251;-0.594724
0.678496;1.370369;0.135080;0.664914
0.484338;0.014420;0.484287;0.006984
0.364192;5.198928;0.170285;-0.321930
0.479545;4.011751;-0.309165;-0.366579
0.180147;1.811744;-0.042987;0.174943
0.520162;1.403255;0.086741;0.512878
0.369788;2.978412;-0.364875;0.060075
0.862717;1.056178;0.424631;0.750979
0.808457;0.507744;0.706465;0.393078
0.951112;2.995100;-0.940925;0.138833
0.661288;3.854502;-0.500240;-0.432507
0.475884;5.362693;0.288114;-0.378756
0.861692;2.828332;-0.819757;0.265541
0.954223;3.525250;-0.884852;-0.357180
0.486890;5.405142;0.310956;-0.374658
0.490446;4.382013;-0.159100;-0.463923
0.771173;2.985267;-0.761769;0.120064
0.836489;4.570037;-0.118674;-0.828028
0.904935;2.802489;-0.853402;0.301019
0.939248;5.349259;0.558554;-0.755118
0.500729;0.959782;0.287268;0.410131
0.768796;2.434565;-0.584513;0.499392
0.791696;2.106934;-0.404414;0.680612
0.268183;5.006059;0.077630;-0.256701
0.965656;3.096907;-0.964692;0.043137
0.522900;2.323484;-0.357456;0.381640
0.326115;0.102051;0.324418;0.033223
0.860026;5.333576;0.500536;-0.699363
0.682924;1.046389;0.341940;0.591153
0.962433;4.419888;-0.277516;-0.921555
0.736984;1.048130;0.367897;0.638590
0.957715;0.866156;0.620369;0.729630
0.397854;0.837454;0.266306;0.295582
0.930160;6.139897;0.920628;-0.132825
0.761127;1.657102;-0.065608;0.758295
0.587289;5.215327;0.283074;-0.514565
0.645361;5.880785;0.593812;-0.252741
0.856663;3.516234;-0.797244;-0.313486
0.887490;2.024097;-0.388663;0.797859
0.596963;4.524710;-0.111381;-0.586480
0.902792;0.918237;0.548195;0.717297
0.778637;2.750376;-0.719808;0.296905
0.402969;2.173486;-0.228427;0.331972
0.896076;0.911828;0.548669;0.708460
0.169741;4.581894;-0.022088;-0.168298
0.604087;3.593712;-0.543390;-0.263909
0.642183;1.772738;-0.128804;0.629133
0.842503;3.585732;-0.760764;-0.362008
0.644535;0.574038;0.541225;0.350000
0.253444;3.211286;-0.252829;-0.017649
0.595900;5.815057;0.531790;-0.268880
0.584069;1.809180;-0.137918;0.567552
0.614657;3.715625;-0.516139;-0.333772
0.920634;1.039496;0.466443;0.793724
0.955775;4.525678;-0.177419;-0.939163
0.633974;1.538689;0.020352;0.633647
0.930820;0.051516;0.929585;0.047931
0.826212;3.425360;-0.793170;-0.231318
0.932991;3.050989;-0.929165;0.084417
0.830834;5.650374;0.669958;-0.491367
0.463478;0.346870;0.435874;0.157562
0.993778;0.902033;0.616158;0.779707
0.580815;4.381925;-0.188464;-0.549388
0.845133;1.690950;-0.101301;0.839040
0.888125;1.852509;-0.246900;0.853116
0.883298;4.148260;-0.472282;-0.746435
0.469394;4.006819;-0.304387;-0.357323
0.973733;3.758193;-0.794419;-0.563076
0.478607;1.960825;-0.181974;0.442663
0.529082;4.140135;-0.286513;-0.444790
0.179889;1.245352;0.057516;0.170446
0.648201;2.608389;-0.558220;0.329477
0.850150;0.645861;0.678914;0.511694
0.979949;0.688511;0.756710;0.622649
0.323612;4.087753;-0.189249;-0.262507
0.724719;5.252046;0.372390;-0.621725
0.471323;3.222093;-0.469796;-0.037901
0.989673;0.476536;0.879413;0.453966
0.458494;4.358658;-0.158822;-0.430107
0.587339;3.237952;-0.584614;-0.056508
0.710556;0.786542;0.501864;0.503013
0.831808;4.556704;-0.128977;-0.821747
0.528431;0.982766;0.293133;0.439673
0.916356;3.193775;-0.915109;-0.047796
0.684462;3.996037;-0.449444;-0.516225
0.826789;0.108071;0.821966;0.089178
0.913342;0.651849;0.726073;0.554085
0.657524;0.460564;0.589011;0.292239
0.850229;2.467030;-0.664012;0.531016
0.427646;5.200059;0.200381;-0.377794
0.748049;4.449117;-0.194673;-0.722274
0.814558;4.911711;0.161286;-0.798430
0.470012;4.039812;-0.292819;-0.367652
0.926049;5.953193;0.876084;-0.300073
0.923585;1.272559;0.271383;0.882814
0.989529;2.248752;-0.620635;0.770701
0.918732;1.177620;0.351989;0.848629
0.288309;0.774767;0.206021;0.201686
0.586376;2.759468;-0.544084;0.218655
0.384662;5.103989;0.146813;-0.355543
0.274177;5.224751;0.134412;-0.238970
0.588113;2.674865;-0.525212;0.264631
0.672043;4.889669;0.118517;-0.661510
0.123980;1.096617;0.056610;0.110301
0.413346;1.245660;0.132038;0.391690
0.046336;1.550602;0.000936;0.046326
0.650157;4.182409;-0.328665;-0.560966
0.168846;1.005102;0.090502;0.142543
0.555524;5.567380;0.419179;-0.364549
0.789809;1.015470;0.416404;0.671123
0.777793;0.749710;0.569256;0.530009
0.189394;6.065680;0.184931;-0.040870
0.553845;3.991984;-0.365365;-0.416236
0.297810;4.087721;-0.174168;-0.241571
0.272998;4.731289;0.005159;-0.272949
0.989575;4.184935;-0.498088;-0.855083
0.317655;2.042884;-0.144453;0.282911
0.779822;3.471755;-0.737704;-0.252816
0.787212;3.917535;-0.561882;-0.551355
0.852690;1.928372;-0.298445;0.798755
0.581464;4.581868;-0.075678;-0.576518
0.744108;4.780273;0.050474;-0.742394
0.954584;3.658108;-0.830054;-0.471425
0.661153;4.625618;-0.057297;-0.658665
0.992287;0.382784;0.920474;0.370624
0.643553;0.665697;0.506145;0.397463
0.424549;2.827622;-0.403795;0.131117
0.267081;3.059830;-0.266188;0.021813
0.292188;4.249790;-0.130397;-0.261478
0.808653;1.004694;0.433718;0.682502
0.972489;0.939531;0.573931;0.785072
0.908821;0.293048;0.870076;0.262532
0.995499;5.971734;0.947605;-0.305061
0.774072;3.837273;-0.594191;-0.496109
0.757579;2.049996;-0.349296;0.672249
0.957931;5.730429;0.815276;-0.502948
0.756206;2.961441;-0.743968;0.135496
0.434951;3.035269;-0.432494;0.046159
0.754908;3.935190;-0.529406;-0.538160
0.468261;3.484158;-0.441053;-0.157291
0.451197;3.979946;-0.301710;-0.335484
0.420502;2.411625;-0.313356;0.280410
0.288891;4.803533;0.026294;-0.287692
0.622223;1.060809;0.303748;0.543045
0.663989;3.502455;-0.621223;-0.234442
0.919286;2.429180;-0.695704;0.600902
0.840812;1.177438;0.322277;0.776596
0.658222;4.385557;-0.211319;-0.623378
0.371249;3.448181;-0.353937;-0.112046
0.555611;1.433220;0.076198;0.550362
0.935448;4.666446;-0.042962;-0.934461
0.810236;2.808018;-0.765574;0.265289
0.462620;5.313464;0.261625;-0.381536
0.668087;1.886558;-0.207468;0.635057
0.994143;4.182139;-0.502787;-0.857628
0.609203;4.450079;-0.157974;-0.588364
0.902989;3.442871;-0.862316;-0.267954
0.303437;5.647622;0.244187;-0.180129
0.558978;6.255458;0.558763;-0.015497
0.764220;1.694506;-0.094300;0.758379
0.743654;2.696241;-0.671117;0.320348
0.415520;4.877869;0.068447;-0.409844
0.364509;3.807064;-0.286732;-0.225059
0.995325;1.700814;-0.129046;0.986924
0.819183;5.125377;0.328777;-0.750311
0.706256;3.431398;-0.676804;-0.201824
0.747273;0.975647;0.418946;0.618790
0.713713;1.814496;-0.172215;0.692624
0.719232;6.005004;0.691582;-0.197507
0.767491;0.138029;0.760191;0.105600
0.371061;6.032926;0.359501;-0.091895
0.854529;5.988347;0.817655;-0.248313
0.712826;2.127782;-0.376821;0.605084
0.606857;2.116987;-0.315223;0.518565
0.578130;5.983522;0.552366;-0.170663
0.778857;2.535938;-0.640322;0.443404
0.947512;4.896336;0.173310;-0.931527
0.834444;3.436890;-0.798326;-0.242843
0.949496;4.316354;-0.366281;-0.876002
0.904263;3.597771;-0.811795;-0.398346
0.709012;5.232888;0.352601;-0.615118
0.796918;0.384003;0.738881;0.298554
0.710261;4.152036;-0.377493;-0.601639
0.930728;3.381095;-0.904161;-0.220787
0.785203;2.860709;-0.754431;0.217662
0.748389;1.700111;-0.096508;0.742140
0.965308;1.824053;-0.241865;0.934516
0.472924;6.008560;0.455202;-0.128250
0.793066;0.680368;0.616483;0.498902
0.541499;3.013039;-0.537031;0.069420
0.759568;2.615012;-0.656669;0.381744
0.632060;2.982773;-0.624105;0.099962
0.442119;0.601910;0.364419;0.250336
0.147380;3.853873;-0.111548;-0.096322
0.884741;2.235337;-0.545618;0.696468
0.838044;5.037965;0.268052;-0.794019
0.839617;5.364263;0.509377;-0.667452
0.615861;4.560217;-0.093356;-0.608744
0.717333;1.542767;0.020104;0.717051
0.513711;4.068118;-0.308543;-0.410731
0.466034;2.138407;-0.250549;0.392955
0.958145;0.936239;0.568009;0.771627
0.794132;4.134656;-0.433696;-0.665247
0.324498;4.875444;0.052677;-0.320194
0.531683;5.748310;0.457424;-0.271017
0.878546;5.401221;0.558435;-0.678228
0.575382;1.076580;0.272928;0.506533
0.922337;0.269461;0.889054;0.245537
0.885151;2.442771;-0.677672;0.569432
0.810092;3.557910;-0.740897;-0.327597
0.862870;5.497278;0.609830;-0.610451
0.940440;6.068640;0.918879;-0.200223
0.853621;1.656958;-0.073458;0.850454
0.831646;4.772620;0.050060;-0.830138
